response time (ms), current time, seed
116.605495, 1980000.749659, 1151471506
116.592897, 1985002.059565, 50400575
116.586377, 1990000.510176, 1592513128
116.583351, 1995000.760232, 1528866088
116.591311, 2000003.012300, 1584415450
116.624824, 2005002.366333, 430295314
116.639629, 2010013.140577, 808961771
116.630404, 2015006.749252, 108308281
116.630833, 2020000.485395, 718825499
116.615321, 2025002.393477, 886425973
116.621291, 2030000.888921, 546352319
116.616097, 2035002.264828, 2032047227
116.623666, 2040017.281767, 1894338029
116.620905, 2045003.477069, 1647536245
116.629355, 2050000.876592, 423085209
116.638736, 2055001.789644, 319333919
116.641813, 2060001.156166, 1424553571
116.635681, 2065004.106356, 1526108193
116.642537, 2070002.413656, 236485681
116.632333, 2075006.440659, 1161421564
116.628924, 2080000.036558, 2060522937
116.650948, 2085001.896942, 1429593998
116.602396, 2090005.516760, 1203441173
116.613317, 2095000.683209, 218959825
116.593463, 2100008.950498, 954338823
116.579072, 2105006.258135, 1836124837
116.570387, 2110000.036435, 1155644902
116.547026, 2115003.502152, 1607340240
116.529462, 2120003.091228, 1084263315
116.517731, 2125014.715630, 1010039219
116.490533, 2130007.069155, 1511559975
116.500463, 2135002.697116, 1894815655
116.478660, 2140000.639356, 1374112124
116.477290, 2145004.067050, 1559833752
116.498681, 2150004.409554, 753572929
116.481312, 2155003.897558, 1243601651
116.469941, 2160003.290245, 1178222895
116.453883, 2165009.942006, 1242349666
116.443771, 2170000.016816, 1533907621
116.446341, 2175001.385847, 1170359752
116.436223, 2180000.920770, 690776659
116.428866, 2185005.768857, 1158684007
116.432348, 2190006.583204, 1293268962
116.438020, 2195002.782943, 1296724207
116.411705, 2200006.201672, 1246226434
116.400928, 2205000.068586, 1582882609
116.382190, 2210015.544769, 1001064175
116.375040, 2215000.764585, 2101461551
116.388227, 2220003.102244, 59711582
116.380771, 2225006.731432, 1681492621
116.367111, 2230001.072199, 540914951
116.357743, 2235004.026367, 549070465
116.348279, 2240001.733477, 746921170
116.358318, 2245007.948715, 1259700721
116.336568, 2250000.264562, 862438380
116.352319, 2255004.401517, 824887111
116.339673, 2260001.136521, 1009503260
116.324472, 2265001.570050, 1608818521
116.308629, 2270010.176094, 44080845
116.316836, 2275023.025406, 980989539
116.305135, 2280006.067335, 327501396
116.285801, 2285001.709112, 523302707
116.251662, 2290000.681003, 9941016
116.233673, 2295004.170455, 1130040192
116.255105, 2300002.510863, 1226412462
116.255000, 2305000.693798, 2079413950
116.265348, 2310000.328383, 1508046529
116.268489, 2315001.868571, 1236033556
116.274266, 2320003.442947, 1997204111
116.268707, 2325005.070512, 102094
116.240309, 2330001.408085, 198012497
116.251175, 2335000.367474, 1981657768
116.227487, 2340002.976503, 1132745787
116.210844, 2345000.343751, 1893633953
116.191823, 2350006.079811, 2003061901
116.183083, 2355000.585769, 1320031966
116.169690, 2360000.162704, 548483822
116.162214, 2365001.043628, 340089813
116.173848, 2370003.388216, 352840500
116.170222, 2375000.840429, 909925740
116.156145, 2380006.415672, 1650806224
116.174860, 2385003.184700, 452366882
116.197982, 2390015.798642, 847644361
116.189673, 2395002.649274, 2125928341
116.213851, 2400001.560577, 1408193163
116.187461, 2405002.021560, 1462908285
116.193138, 2410005.707078, 1038652733
116.190959, 2415000.117870, 1428808532
116.210815, 2420002.292397, 1642789517
116.195964, 2425001.746594, 246876675
116.202575, 2430000.447247, 803140666
116.205241, 2435000.449992, 1104189644
116.217361, 2440008.538762, 816394525
116.208156, 2445004.294040, 757571198
116.204929, 2450003.812503, 1760594641
116.193528, 2455003.431621, 1635864714
116.195435, 2460002.544479, 740021972
116.193390, 2465002.918066, 1393188035
116.199509, 2470000.858481, 2094690753
116.190412, 2475002.550356, 1314926258
116.203620, 2480001.702568, 1957837065
116.213325, 2485005.381610, 1334441160
116.200004, 2490001.503312, 12139402
116.187618, 2495002.705613, 1375972512
116.200928, 2500005.195040, 1500768796
116.191367, 2505004.587695, 1097900813
116.202296, 2510016.206189, 2125010907
116.205058, 2515004.239747, 1957416468
116.192829, 2520008.240495, 300391939
116.210127, 2525002.495658, 962794554
116.199501, 2530000.784371, 1976199560
116.217549, 2535007.367519, 422392592
116.204738, 2540000.387365, 1996001396
116.215730, 2545005.759792, 1276587026
116.198423, 2550000.899280, 1883512849
116.190478, 2555004.446436, 352920126
116.171568, 2560000.704160, 1405091038
116.172049, 2565001.671749, 1269825722
116.165206, 2570000.047758, 565907995
116.174543, 2575003.491446, 1949652298
116.155831, 2580004.275747, 606283311
116.170754, 2585006.583883, 668156778
116.156253, 2590002.396950, 1474556636
116.146982, 2595003.340222, 1287507098
116.148847, 2600003.132606, 1942718910
116.128904, 2605002.465459, 1737161947
116.142894, 2610001.384338, 1399216396
116.145301, 2615001.177837, 2143683685
116.135391, 2620001.540640, 3982426
116.169621, 2625000.445232, 433820331
116.172069, 2630000.544175, 992096842
116.159585, 2635001.697669, 1990936542
116.154508, 2640002.659100, 1081819830
116.148134, 2645000.049433, 45440446
116.143642, 2650001.252831, 241911151
116.151818, 2655000.455366, 2143109639
116.138805, 2660010.674929, 1303023780
116.147815, 2665002.853513, 1735824348
116.167516, 2670006.630254, 114658045
116.149702, 2675005.032004, 1378431226
116.138575, 2680004.415728, 947302201
116.136505, 2685070.774039, 350401606
116.167349, 2690005.273592, 1682914878
116.162125, 2695004.461067, 1231418881
116.149706, 2700000.653558, 156920418
116.130290, 2705007.697927, 1678541053
116.126988, 2710002.392243, 1013985508
116.158126, 2715003.435576, 180086451
116.154109, 2720005.017469, 1702448631
116.129443, 2725000.060180, 1006162201
116.111072, 2730013.398837, 1584618848
116.132026, 2735002.033711, 1641353458
116.127987, 2740001.227238, 494069672
116.141513, 2745001.429672, 892995706
116.140029, 2750002.540846, 1720713975
116.148150, 2755002.940362, 1881919323
116.147637, 2760000.760982, 683123563
116.153193, 2765000.347937, 1351570330
116.150520, 2770001.064096, 930227428
116.152118, 2775000.792079, 642446458
116.171602, 2780000.234890, 1234254975
116.158244, 2785014.156793, 2013928538
116.157594, 2790003.261392, 609433465
116.162431, 2795006.805096, 1028984289
116.177113, 2800004.687695, 399002970
116.187989, 2805000.221901, 1670135324
116.214651, 2810003.762192, 1655485484
116.213823, 2815000.096564, 769142545
116.215120, 2820003.967271, 889095200
116.212667, 2825000.419896, 1984695590
116.206734, 2830003.465826, 785437308
116.198548, 2835001.220854, 570971021
116.200265, 2840002.291630, 1101866632
116.198187, 2845001.990777, 1789994331
116.188824, 2850002.138358, 99683871
116.170257, 2855001.390812, 1857225260
116.185691, 2860003.833738, 1860155901
116.180534, 2865000.190279, 1318585066
116.171602, 2870000.406693, 1983136377
116.151591, 2875003.715290, 1562034918
116.140677, 2880003.838048, 1911115635
116.141084, 2885014.508654, 1293789917
116.149780, 2890000.340864, 1970661295
116.146048, 2895001.881254, 227761413
116.140478, 2900000.282603, 891463366
116.140426, 2905002.097047, 1910631261
116.148062, 2910003.064518, 627487198
116.139413, 2915010.020362, 301464525
116.141486, 2920004.553357, 298809231
116.146100, 2925000.904119, 1855669679
116.130560, 2930005.414668, 1206016214
116.142374, 2935001.028706, 1523504973
116.148905, 2940001.438678, 1083812191
116.134230, 2945010.396369, 1881352070
116.169697, 2950002.392540, 1540726479
116.162305, 2955007.016868, 951397527
116.184283, 2960001.666668, 533856495
116.171358, 2965000.845876, 1365381551
116.192773, 2970006.673777, 323300449
116.174650, 2975002.404694, 1945334177
116.186857, 2980001.145169, 87925850
116.210557, 2985002.692871, 1327591802
116.215296, 2990002.413905, 730879195
116.213311, 2995000.576885, 1818021862
116.211890, 3000008.209125, 455831789
116.217419, 3005001.987560, 1217292457
116.202982, 3010000.684800, 1610983255
116.190192, 3015001.137875, 464292651
116.158510, 3020006.467679, 1209555916
116.154665, 3025004.141096, 1317474724
116.154142, 3030001.639953, 1069880279
116.148587, 3035001.199182, 1592216685
116.143196, 3040000.411177, 322704254
116.142224, 3045016.742057, 1647525902
116.140817, 3050002.335387, 1760456781
116.136083, 3055003.834476, 1424243761
116.139020, 3060000.555904, 1336527883
116.125828, 3065014.120405, 1973883996
116.139259, 3070001.029828, 1466423941
116.129044, 3075000.107329, 1153362253
116.125927, 3080000.370409, 230319273
116.127453, 3085002.549795, 738370471
116.118101, 3090005.914067, 244278414
116.126479, 3095003.702064, 231783367
116.127481, 3100003.236016, 612590471
116.109184, 3105002.890909, 756803748
116.097371, 3110001.342011, 229076970
116.096839, 3115004.751922, 337233295
116.094057, 3120000.255957, 853743134
116.105570, 3125002.693166, 1618560282
116.118523, 3130002.189829, 1160300105
116.118699, 3135001.289032, 2131194743
116.099589, 3140029.209223, 294176945
116.087962, 3145009.247463, 1578380385
116.114753, 3150006.523425, 1363122312
116.120355, 3155001.140317, 1762966134
116.110032, 3160002.284863, 1514459608
116.091206, 3165003.177955, 136545971
116.100476, 3170003.607584, 738051392
116.087461, 3175004.774351, 26176426
116.080457, 3180002.638568, 1098062276
116.075958, 3185000.098482, 644517664
116.095926, 3190001.895680, 1095717624
116.084076, 3195005.083072, 857208743
116.078537, 3200008.545202, 799535897
116.069810, 3205001.873996, 67421063
116.066149, 3210005.034472, 2024800164
116.065007, 3215002.022962, 427312557
116.051863, 3220002.377055, 1884435166
116.054984, 3225000.904613, 1497342388
116.057692, 3230005.095282, 2057581413
116.073980, 3235002.793906, 2137780402
116.077455, 3240003.896096, 684212164
116.120224, 3245004.409801, 852767941
116.115680, 3250001.725564, 415993626
116.127990, 3255008.234133, 147865441
116.167972, 3260002.386815, 86937561
116.168142, 3265001.687117, 523457649
116.166647, 3270006.215196, 91935660
116.158410, 3275005.435857, 2029819061
116.157321, 3280002.629751, 1105795963
116.162439, 3285001.257281, 618308255
116.171694, 3290000.641467, 1705797057
116.180449, 3295008.341008, 790613024
116.186378, 3300000.254654, 269670383
116.180130, 3305000.990484, 2086259842
116.173868, 3310000.895051, 1772967035
116.157697, 3315000.837463, 284597817
116.159991, 3320000.681258, 1701679792
116.150079, 3325011.959483, 519154996
116.145365, 3330000.542903, 901744430
116.156150, 3335004.093122, 1676155195
116.159387, 3340012.349239, 208678518
116.155539, 3345002.754905, 687224763
116.144860, 3350000.855109, 1039431229
116.136636, 3355006.766498, 681989793
116.138711, 3360000.070103, 71632169
116.122407, 3365000.700604, 395830090
116.122672, 3370004.765806, 264556455
116.129218, 3375001.700428, 1225757676
116.119721, 3380003.101297, 124987136
116.141813, 3385000.088857, 319864335
116.151939, 3390003.994787, 348558761
116.142422, 3395003.561467, 904966122
116.167177, 3400007.561186, 1094705804
116.155695, 3405005.109197, 1037329867
116.176873, 3410000.485649, 265581118
116.164963, 3415008.108951, 1059293956
116.149667, 3420001.019005, 2046399574
116.145616, 3425001.222570, 12767248
116.153181, 3430004.614374, 1527992954
116.152054, 3435006.718416, 876297725
116.149960, 3440016.374330, 742926371
116.152342, 3445002.142762, 687203127
116.149988, 3450000.308247, 1329344125
116.141537, 3455001.287893, 701993566
116.132195, 3460005.696225, 1682638095
116.117801, 3465001.419965, 424474019
116.115349, 3470000.267092, 663871224
116.104861, 3475008.763191, 345093001
116.105155, 3480002.610713, 506291370
116.090753, 3485004.978598, 285771594
116.085489, 3490003.036213, 1351649304
116.099199, 3495000.788428, 697524305
116.099347, 3500006.274739, 899258644
116.111608, 3505005.464820, 1005030742
116.098526, 3510003.117753, 570915376
116.084367, 3515001.129259, 1347783623
116.083538, 3520006.488251, 298600520
116.087042, 3525004.731809, 1696327968
116.092028, 3530000.030899, 1824894627
116.095569, 3535004.441823, 690972801
116.103476, 3540000.038078, 505895588
116.094923, 3545002.522074, 2019593826
116.088166, 3550004.244293, 1887270618
116.088566, 3555000.175981, 1210114042
116.092350, 3560000.498687, 1780636668
116.086849, 3565000.565757, 93679898
116.082837, 3570001.177945, 187932343
116.078972, 3575005.398792, 1225638938
116.079238, 3580000.668777, 1980480929
116.074101, 3585008.233956, 1374779858
116.064199, 3590002.557053, 1242189109
116.072958, 3595005.823846, 1235695691
90.501035, 307.333041, 1804665116
110.510188, 5007.617025, 1096040730
113.645585, 10004.064832, 1555637586
114.722173, 15003.333291, 1495717928
115.316557, 20003.718121, 1354421626
116.031641, 25003.705375, 1008076859
116.867388, 30001.122603, 907336217
118.476673, 35001.095946, 539462385
118.014119, 40000.344444, 898725220
118.505935, 45000.295889, 1988202758
118.085114, 50004.985087, 147017973
118.164010, 55008.342943, 1228448986
119.117201, 60010.259764, 2062326843
118.054930, 65005.196048, 148114626
117.339141, 70007.189335, 1563703976
116.538907, 75001.973248, 982863107
117.135889, 80000.009913, 250277572
117.246376, 85001.494369, 1921543123
116.615306, 90002.148018, 1243143876
115.869466, 95001.489064, 1937151175
116.035737, 100001.558003, 1030585148
115.543022, 105004.718557, 1786082227
115.772623, 110007.059295, 565157723
115.682335, 115003.187075, 575737427
115.779132, 120000.267764, 34652544
115.249228, 125004.997362, 163835090
115.062303, 130003.447935, 512374769
114.962283, 135002.944037, 240644048
115.319231, 140001.529798, 991135360
114.972362, 145002.894351, 1641777722
114.824268, 150001.437154, 446801412
114.550585, 155004.603598, 807573267
114.396564, 160002.294168, 2026852627
114.640789, 165002.298143, 1226031214
114.678582, 170001.011598, 1874382175
114.538323, 175001.862322, 349804001
114.813474, 180000.858531, 852783777
114.716699, 185001.495169, 831986236
114.697488, 190000.627093, 1239572101
114.621040, 195001.055113, 1745770965
114.475759, 200014.069753, 630569789
114.544763, 205013.915430, 321005943
114.329285, 210003.431997, 1569111437
114.416001, 215002.390862, 942935836
114.132366, 220001.290460, 290415697
113.879211, 225002.436032, 1009040890
113.814029, 230000.291219, 1513730013
113.747984, 235008.497343, 368578837
113.663356, 240001.732297, 439138200
113.442989, 245002.144493, 242308139
113.393018, 250000.460904, 333841552
113.548710, 255001.068845, 823592540
113.511448, 260001.382511, 1366222927
113.492970, 265000.901808, 159799604
113.658597, 270003.928318, 1689923116
113.627606, 275004.706152, 1541258842
113.667893, 280001.983065, 678947748
113.563017, 285005.347125, 1271952970
113.536077, 290001.300696, 731707595
113.390632, 295004.660737, 1285693841
113.427397, 300002.217562, 428672390
113.657139, 305002.606345, 144459584
113.671951, 310002.475709, 146197306
113.618082, 315001.892245, 645466090
113.708669, 320000.143706, 524189401
113.530792, 325002.544964, 1276830351
113.664380, 330004.608221, 1493821906
113.586838, 335009.131151, 980989705
113.671490, 340002.205452, 1154531630
113.681721, 345000.247301, 702945337
113.780727, 350000.090537, 1881151549
113.821129, 355007.023964, 807364223
113.929874, 360001.987474, 1631155805
113.962227, 365002.203269, 573414300
113.960051, 370006.390987, 1955904595
113.996167, 375001.016953, 530314992
113.952127, 380000.615096, 919050475
114.076548, 385000.820976, 896281072
114.118140, 390002.568721, 550399335
114.271637, 395000.605648, 817265509
114.241357, 400000.458206, 1887199043
114.396899, 405000.227916, 1577115951
114.302199, 410000.261652, 83113992
114.330024, 415008.535100, 1635221419
114.334846, 420003.266862, 373480281
114.392261, 425000.443577, 464044324
114.382873, 430002.713990, 2066205546
114.320251, 435000.920311, 1362304083
114.462764, 440000.843299, 89253423
114.502938, 445000.191100, 2005506951
114.659773, 450015.005720, 229518131
114.711622, 455003.993569, 607133912
114.701451, 460007.137187, 1294132979
114.778404, 465000.158054, 1231351886
114.722455, 470002.648580, 1409705991
114.741821, 475001.466204, 769709156
114.959986, 480005.271849, 1570954676
114.854332, 485009.102417, 663383625
114.965645, 490000.461697, 889668463
114.871861, 495003.896385, 134163363
114.832724, 500004.625502, 1024487381
114.967093, 505001.219963, 938465627
115.072163, 510000.429328, 1038730683
114.981381, 515000.243202, 651554152
114.875098, 520001.427884, 1407837413
114.880596, 525003.499133, 1131638833
114.976098, 530001.014239, 1635251558
114.987439, 535000.281337, 1805561388
115.052062, 540000.557785, 951929544
115.047298, 545007.645785, 2099091844
115.056881, 550002.762202, 1294923446
115.048738, 555000.533251, 152926301
114.994230, 560017.013063, 126032969
114.995338, 565000.310279, 88561641
114.971416, 570001.257548, 360543761
114.916500, 575017.149146, 1160619815
114.901884, 580000.432866, 1545081506
114.922296, 585002.952925, 767205727
114.866510, 590003.291956, 293510618
114.811247, 595005.616124, 2120618267
114.795110, 600004.362319, 276575059
114.853717, 605000.113367, 516457314
114.884788, 610000.889379, 1231218737
114.851108, 615003.415466, 143799924
114.867418, 620006.291482, 1758713260
114.849837, 625000.638686, 1702869912
114.813463, 630000.750100, 542653546
114.760781, 635000.682619, 976219684
114.686165, 640005.587906, 629374268
114.702887, 645008.443426, 1883725269
114.697779, 650001.252852, 2104073244
114.750520, 655008.780965, 1000517564
114.702369, 660003.696588, 1983959025
114.859637, 665003.194893, 1319408769
114.877027, 670000.114295, 2023457649
114.845868, 675002.417867, 440589236
114.814803, 680000.886050, 1309011210
114.811774, 685000.372303, 2092506593
114.852243, 690000.509311, 1316463371
114.819260, 695010.937059, 1583627731
114.832717, 700000.777758, 1632190106
114.760473, 705004.324703, 706482774
114.747301, 710000.895831, 166039459
114.747322, 715000.109757, 659033665
114.671647, 720005.399468, 2004427363
114.681743, 725004.321828, 1982803189
114.648997, 730005.273875, 1507870985
114.570922, 735006.295384, 1308355648
114.527738, 740001.179945, 589670861
114.453322, 745007.987542, 1402564296
114.505365, 750007.926918, 2066143616
114.558692, 755005.490161, 569395538
114.500601, 760002.235698, 1522704639
114.540411, 765001.882217, 2025055046
114.530072, 770000.823784, 1752777206
114.529755, 775003.664729, 207374587
114.475712, 780000.791275, 777060392
114.466768, 785000.443662, 2125581104
114.452656, 790007.334637, 630574433
114.554147, 795006.550016, 869984995
114.578082, 800001.084743, 1491194939
114.652609, 805002.398460, 1513220015
114.673025, 810004.854414, 1692053634
114.822686, 815000.050016, 2003921107
114.819569, 820001.428214, 1839188856
114.766422, 825001.947791, 1581401425
114.799329, 830003.309083, 415374195
114.842653, 835001.132143, 1629580698
114.894586, 840002.978147, 2141775234
114.900384, 845002.653539, 842545870
114.861923, 850002.088884, 2012988896
114.905808, 855001.791652, 1137995035
114.969216, 860000.176895, 1876311855
114.946308, 865000.003181, 534313680
114.905429, 870022.521961, 72647727
114.920448, 875009.110695, 69390174
114.899119, 880001.557290, 324485889
114.857681, 885004.555402, 989604656
114.858646, 890004.360058, 1061526643
114.932373, 895003.216670, 864347386
114.955240, 900003.587152, 1846596224
114.887021, 905000.349076, 1723830655
114.861401, 910001.809195, 67967896
114.839834, 915004.608785, 772538475
114.797871, 920002.687988, 735488125
114.809544, 925001.304731, 1372697401
114.795714, 930001.277256, 387591058
114.778374, 935000.080595, 755577176
114.830324, 940002.340803, 1552309406
114.829673, 945001.010111, 1249638991
114.793019, 950013.697104, 513796289
114.793727, 955007.520586, 749237355
114.750712, 960001.542397, 116722925
114.706345, 965009.005851, 1232068535
114.718827, 970005.487917, 1039991431
114.718023, 975003.144243, 1619878811
114.750644, 980000.828619, 786149800
114.710238, 985000.052522, 1427421104
114.788091, 990000.219470, 1379844296
114.792435, 995004.564367, 36888177
114.771520, 1000013.287265, 75330413
114.800373, 1005000.342483, 1526338009
114.875039, 1010004.769416, 240779483
114.955987, 1015007.582174, 673103771
114.907614, 1020000.835892, 1951263603
114.861926, 1025000.457047, 46530933
114.891214, 1030003.743627, 729222480
114.943036, 1035001.047842, 1297494934
114.895806, 1040007.105032, 1566669356
114.898318, 1045008.277991, 1993573789
114.916281, 1050006.087605, 651829524
114.927355, 1055000.033552, 131597418
114.937623, 1060003.584458, 697011765
114.889376, 1065003.728641, 620517428
114.975545, 1070001.726475, 524276422
115.002121, 1075003.106764, 977309466
114.962871, 1080005.455230, 1832814719
114.980074, 1085007.645374, 1571109515
114.945808, 1090001.875992, 110900867
114.925422, 1095003.670050, 1752564864
114.895051, 1100006.475850, 1781422245
114.950770, 1105002.365552, 857378650
114.961566, 1110006.316283, 1203900012
114.928375, 1115003.959299, 1160830773
114.929258, 1120037.451470, 1276458275
114.873997, 1125001.754153, 1523157342
114.885556, 1130002.172296, 1997692501
114.934593, 1135001.529260, 1032739353
114.979842, 1140001.853590, 1524129338
114.996745, 1145003.543600, 1999687579
114.999800, 1150000.620939, 2143547815
114.986528, 1155000.543005, 342728781
115.017962, 1160000.474309, 1427152997
115.010554, 1165000.093092, 1111201717
115.006829, 1170007.056113, 1813958401
115.005657, 1175001.684826, 72022971
115.007421, 1180007.311090, 1899855210
115.021804, 1185004.100852, 1012296625
115.009627, 1190003.523399, 715865867
115.003282, 1195002.420115, 439166500
115.002319, 1200000.975363, 1238068152
114.973591, 1205001.389152, 523166467
114.978994, 1210006.825857, 1480563881
114.967116, 1215001.301859, 853995760
114.967619, 1220000.180119, 305044063
114.955732, 1225003.379077, 961896414
114.974958, 1230000.750903, 1845445824
115.003962, 1235002.335161, 565142697
115.000686, 1240006.895832, 2039229831
114.986350, 1245006.610543, 1608433467
114.958888, 1250000.190767, 398626521
114.979191, 1255001.807041, 222881900
114.941327, 1260004.875463, 1379301779
114.921369, 1265000.463515, 2039400687
114.935415, 1270000.625087, 2035629745
114.921795, 1275005.363810, 320187684
114.917281, 1280000.360625, 1032267591
114.910771, 1285005.344382, 2021459175
115.026194, 1290001.036313, 159291996
115.050166, 1295000.030550, 848949706
115.086168, 1300006.852526, 539121723
115.096787, 1305007.129895, 584247795
115.116428, 1310003.421156, 426602143
115.135035, 1315002.140052, 1674564409
115.120945, 1320001.061805, 1172176280
115.126960, 1325004.066685, 1850338117
115.133723, 1330001.546273, 356039926
115.157085, 1335006.150294, 1215170123
115.141989, 1340000.844410, 990425477
115.195347, 1345007.429645, 2017182204
115.217792, 1350000.435907, 1382868394
115.246227, 1355001.371004, 1586989271
115.260543, 1360006.715409, 472519514
115.251243, 1365001.018931, 1405453012
115.245953, 1370000.682723, 1494962328
115.263894, 1375001.956888, 587378458
115.271102, 1380005.395722, 96490190
115.305275, 1385000.773830, 2001320045
115.324952, 1390010.489295, 1204887509
115.332906, 1395005.156820, 1763213417
115.345185, 1400000.350688, 1471638535
115.390481, 1405003.382425, 139318754
115.392333, 1410000.795264, 986584820
115.397067, 1415006.744972, 233234238
115.416073, 1420001.869422, 2017292970
115.420346, 1425001.056423, 1201563789
115.398308, 1430003.618195, 1534128209
115.388401, 1435000.932125, 885094971
115.355951, 1440003.553495, 2013888226
115.366367, 1445003.790924, 1779266141
115.384810, 1450003.924437, 306297337
115.364472, 1455014.102020, 1363456590
115.337574, 1460000.023613, 1136645128
115.328354, 1465007.626357, 759877896
115.352756, 1470010.308031, 2097296375
115.342333, 1475007.442577, 1911585384
115.350512, 1480009.766752, 637027136
115.337086, 1485000.774601, 1692971951
115.376010, 1490015.095309, 1037013138
115.395222, 1495001.030818, 1693065398
115.430411, 1500004.866394, 2061827480
115.433827, 1505000.752468, 731232160
115.425428, 1510000.272580, 1818005930
115.416614, 1515006.889253, 1911337144
115.394723, 1520004.717253, 1340997860
115.412500, 1525008.350649, 1426896156
115.409813, 1530001.508465, 574058286
115.411060, 1535004.206900, 1705817741
115.395917, 1540006.822103, 363773411
115.379495, 1545001.611999, 227929679
115.369152, 1550002.598268, 1486390486
115.356695, 1555001.380847, 303246542
115.389726, 1560004.453038, 1839423628
115.377037, 1565003.178046, 1014666987
115.384825, 1570000.329392, 265479661
115.411111, 1575000.970286, 1997567483
115.396320, 1580009.159263, 1539501866
115.384585, 1585010.705093, 148323290
115.372142, 1590001.849677, 861055316
115.331841, 1595001.253958, 828593496
115.325317, 1600003.478953, 856360564
115.364055, 1605002.594120, 1943483755
115.377678, 1610003.273184, 1210698446
115.401497, 1615003.504144, 1013500197
115.412371, 1620000.895759, 2026532095
115.377976, 1625005.182041, 796753912
115.392016, 1630010.577623, 1224410219
115.391132, 1635006.267722, 1447276640
115.392509, 1640004.447912, 713166901
115.376226, 1645006.839964, 941767931
115.366171, 1650000.147778, 1513561019
115.366926, 1655003.957322, 1918303018
115.348984, 1660002.767949, 886286760
115.363015, 1665051.914349, 1372155600
115.404944, 1670005.922637, 49956205
115.399327, 1675001.817434, 1055407232
115.444140, 1680003.827699, 1965506667
115.463138, 1685002.246751, 766764173
115.456517, 1690005.192396, 1045890028
115.487352, 1695001.138675, 902543031
115.497144, 1700001.293174, 730901827
115.483465, 1705000.923623, 948819656
115.508207, 1710004.536561, 1357438175
115.515488, 1715004.831625, 1708997965
115.484506, 1720012.262470, 1325402455
115.475203, 1725000.313336, 1136167675
115.508455, 1730003.715131, 1817467675
115.468264, 1735003.103132, 806863768
115.463941, 1740008.625786, 1953635785
115.451666, 1745000.965735, 1168606779
115.451468, 1750000.408476, 681392584
115.452539, 1755015.143030, 1640273275
115.484760, 1760001.842920, 821667679
115.467631, 1765000.327661, 897841880
115.471623, 1770013.007371, 11028574
115.486999, 1775001.933318, 356511706
115.512057, 1780002.011514, 924818773
115.513859, 1785001.154646, 967282777
115.500060, 1790000.055322, 1754215721
115.489113, 1795003.300652, 1544090093
115.492051, 1800001.566818, 1394890257
115.454983, 1805000.331601, 2058341980
115.471206, 1810002.085884, 560409120
115.469500, 1815000.666026, 1679039663
115.462933, 1820000.586648, 78128308
115.431059, 1825005.638133, 795712832
115.438656, 1830001.450613, 2110223068
115.435878, 1835001.637363, 784595524
115.432512, 1840010.521521, 195391339
115.414476, 1845004.288211, 558919601
115.385374, 1850002.213123, 1246122010
115.363216, 1855001.107579, 2077241906
115.367842, 1860000.866313, 1540707513
115.398781, 1865001.590999, 1158489732
115.378206, 1870000.754854, 782856427
115.380154, 1875002.603057, 1056072394
115.379307, 1880001.095573, 2077035442
115.395329, 1885000.986085, 1516865951
115.389524, 1890002.927081, 374186827
115.389355, 1895005.979854, 1072260903
115.393241, 1900002.850829, 548238234
115.377984, 1905009.207565, 1974987362
115.376917, 1910000.684394, 1123864398
115.397053, 1915002.096875, 1251436783
115.405125, 1920000.877530, 222162541
115.404207, 1925000.516044, 934751954
115.391793, 1930000.089678, 1148646030
115.398404, 1935001.971715, 46566830
115.404665, 1940007.313722, 1350757100
115.401568, 1945000.111011, 670530351
115.385378, 1950001.028244, 830323369
115.374878, 1955001.024961, 1518776690
115.387153, 1960002.667852, 985503789
115.379355, 1965002.779688, 1586472496
115.398393, 1970001.156259, 1094395511
115.406375, 1975004.901302, 717703249
115.394768, 1980021.160727, 759924333
115.394393, 1985008.336719, 363780288
115.394333, 1990001.136860, 921697688
115.402741, 1995000.933456, 1208093948
115.390071, 2000000.699462, 973136572
115.383626, 2005001.988995, 1355938870
115.430351, 2010007.402979, 1875605229
115.439771, 2015003.600620, 1219086347
115.433822, 2020001.930947, 432597713
115.424573, 2025004.938822, 411523517
115.431522, 2030005.053816, 1046436012
115.435474, 2035000.928647, 1543936506
115.416023, 2040001.706900, 921274618
115.452185, 2045000.731025, 663538845
115.442210, 2050001.830152, 1856859880
115.443264, 2055000.567547, 663954677
115.418240, 2060004.069222, 1920381409
115.408135, 2065000.877844, 1378626182
115.397492, 2070003.567564, 1699892906
115.402680, 2075019.510340, 1008227007
115.385123, 2080003.888544, 532077069
115.367660, 2085012.872950, 734065937
115.367068, 2090001.157606, 1039662582
115.363115, 2095013.382888, 80516212
115.343464, 2100002.199416, 529410373
115.339623, 2105000.690715, 234112568
115.343687, 2110001.964771, 1374867549
115.350170, 2115000.036496, 1015984123
115.339194, 2120002.486947, 1150885431
115.342183, 2125007.958867, 563180116
115.332060, 2130006.639504, 2014002645
115.375114, 2135000.303857, 1664185147
115.384097, 2140002.414444, 580189623
115.382492, 2145010.846637, 1459857010
115.386955, 2150005.275928, 1230036587
115.401669, 2155002.668519, 1302206909
115.393790, 2160004.186858, 520690011
115.377321, 2165000.137466, 1210087706
115.374935, 2170000.101607, 289738277
115.366661, 2175000.015475, 54887743
115.383131, 2180001.713919, 397423698
115.387312, 2185000.573969, 1758786758
115.370887, 2190002.425760, 978378318
115.372652, 2195001.040021, 287600382
115.352720, 2200000.061206, 504042583
